0.224866,0.415007,0.148994,8,0.424176,0.307135
0.206227,0.249516,0.134483,9,0.486721,0.245733
0.001779,0.0496899,0.255481,22,0.335877,0.150506
0.117075,0.012399,0.090451,15,0.177188,0.114164
0,0.0476677,0.055475,10,0.448674,0.0647345
0.202792,0.374882,0.161292,5,0.457512,0.285121
0,0.0112871,0.170165,21,0.558429,0.115762
0.130527,0.205529,0.04662,7,0.260804,0.156054
0.21433,0.270673,0.274281,8,0.537924,0.304056
0,0.034494,0.224516,35,0.214615,0.151826
0.177319,0.0400233,0.063245,18,0.267395,0.148827
0.153407,0.202372,0.037873,21,0.268766,0.186542
0.305625,0.252868,0.04603,19,0.498365,0.277765
0.153407,0.0584469,0.100513,26,0.33737,0.173608
0.234565,0.276041,0.125212,3,0.377547,0.248573
0.065825,0.0292021,0.051126,14,0.347054,0.0888967
0.211086,0.180116,0.067218,14,0.457453,0.210288
0.229696,0.0328978,0.028993,20,0.390063,0.166205
0.197893,0.345893,0.064473,2,0.444895,0.235045
0.305882,0.0372585,0.076402,5,0.379704,0.190739
0.122321,0.107781,0.099961,17,0.325364,0.159497
0.260831,0.0348611,0.043304,18,0.447543,0.184203
0.311953,0.159778,0.039126,12,0.454587,0.234732
0.141791,0.050027,0.293893,19,0.56735,0.229134
0.17549,0.161258,0.037466,8,0.425549,0.166943
0.001779,0.064299,0.042591,11,0.318769,0.0628314
0.291636,0.0413182,0.046636,5,0.440647,0.178134
0.143717,0.386942,0.066286,6,0.330497,0.227282
0.316394,0.397835,0.068247,5,0.403597,0.308092
0.07472,0.0266521,0.276101,14,0.355508,0.169078
0.140872,0.024373,0.091604,13,0.44166,0.136084
0,0.054017,0.036412,0,0.137306,0.0303024
0.26153,0.0185753,0.039744,17,0.438598,0.176029
0.262581,0.1554,0.089809,17,0.388705,0.235011
0.296132,0.225605,0.081565,13,0.477481,0.265876
0.229326,0.228483,0.113431,14,0.215511,0.239532
0.153407,0.130828,0.252044,17,0.331996,0.23256
0,0.0131225,0.078489,13,0.215529,0.0572856
0.256497,0.0252308,0.061216,11,0.405324,0.171562
0.001779,0.0200025,0.314205,10,0.660812,0.153646
0,0.0217564,0.241712,16,0.348656,0.126323
0.153407,0.11957,0.156381,20,0.504304,0.208542
0.339823,0.180311,0.188565,7,0.388354,0.293092
0.003558,0.251212,0.043901,17,0.203981,0.129121
0,0.0882507,0.25409,7,0.41215,0.138732
0.007116,0.478186,0.108675,17,0.403726,0.233035
0.170845,0.26684,0.031268,9,0.391886,0.196701
0.229557,0.365722,0.06937,12,0.410888,0.272717
0.160523,0.482781,0.097906,9,0.354619,0.282024
0.012453,0.100018,0.295842,19,0.460757,0.184844
0.21433,0.0814014,0.037828,5,0.439441,0.154048
0.266885,0.120968,0.057178,13,0.461106,0.210866
0.14828,0.12572,0.06784,0,0.435601,0.140735
0.184655,0.257487,0.065328,11,0.444448,0.216976
0.001779,0.0733752,0.162085,18,0.508014,0.126278
0.227808,0.13178,0.054039,9,0.447851,0.188718
0.236954,0.275262,0.064519,6,0.420256,0.235578
0,0.0328334,0.0767,12,0.132878,0.0578442
0.001779,0.0838973,0.043522,17,0.320626,0.0798053
0.003558,0.251994,0.051728,19,0.307278,0.139701
0.001779,0.0457146,0.065496,21,0.132878,0.0744215
0.007116,0.0469286,0.080513,28,0.386534,0.104679
0.231889,0.0562444,0.069621,36,0.431116,0.217725
0.164387,0.0347123,0.178334,20,0.448693,0.191599
0.117195,0.0271235,0.044789,17,0.412871,0.116372
0.139912,0.0163146,0.070448,12,0.457621,0.124811
0,0.0352602,0.117525,12,0.342347,0.0810816
0,0.034494,0.091135,35,0.36572,0.112474
0.142943,0.284974,0.039908,26,0.355366,0.221069
0.213256,0.120814,0.298855,18,0.433082,0.277338
0,0.0463853,0.050731,21,0.131051,0.0687452
0.079636,0.0206362,0.123912,20,0.444799,0.131379
0.003558,0.273704,0.078836,27,0.237702,0.166817
0.194528,0.143721,0.034269,17,0.359644,0.18144
0.153407,0.0212195,0.04492,12,0.217247,0.113758
0.142943,0.138063,0.271501,19,0.432335,0.244467
0.15594,0.167512,0.093782,2,0.306142,0.164386
0.253858,0.0592692,0.080805,26,0.495676,0.217474
0,0.199406,0.256666,15,0.307277,0.18446
0.150915,0.0232781,0.084604,16,0.413974,0.141783
0.003558,0.0949735,0.038373,12,0.327289,0.0739886
0,0.0644865,0.023208,29,0.397313,0.0897616
0.221102,0.0836563,0.018859,8,0.378646,0.153949
0.153407,0.114521,0.041499,21,0.258103,0.159431
0.105845,0.309709,0.192491,6,0.402012,0.232175
0.236954,0.163642,0.048434,10,0.3454,0.198475
0.080142,0.163652,0.169627,32,0.478005,0.2147
0.146538,0.0426978,0.046954,13,0.423498,0.128407
0.229326,0.416627,0.147726,12,0.414503,0.315673
0.003558,0.149472,0.142347,15,0.490886,0.138625
0.079007,0.055057,0.022721,8,0.350746,0.082975
0.236954,0.36138,0.044284,2,0.429935,0.249529
0.142943,0.236484,0.275928,3,0.401716,0.248393
0.412215,0.354259,0.084033,10,0.407626,0.350279
0.262392,0.239847,0.21262,25,0.440455,0.319578
0.231889,0.00622958,0.043158,17,0.345352,0.156523
0.314924,0.422504,0.284002,4,0.419776,0.387838
0.183797,0.0136372,0.049868,13,0.482117,0.138831
0.259382,0.373712,0.119309,3,0.416937,0.290039
0,0.0953926,0.115433,15,0.410518,0.107429
0.244361,0.302549,0.250957,4,0.563946,0.313502
0.239747,0.330026,0.078898,5,0.410284,0.256973
0,0.00587943,0.071393,17,0.414294,0.0675658
0.15594,0.0603177,0.030261,30,0.328573,0.157883
0.117075,0.0442203,0.022779,24,0.255455,0.119905
0.153407,0.0948293,0.014601,7,0.207925,0.117794
0.171197,0.192359,0.029464,13,0.398944,0.179763
0.001779,0.027515,0.225099,11,0.54053,0.122453
0.001779,0.0635098,0.253751,8,0.500936,0.136876
0,0.031307,0.278992,9,0.395065,0.13189
0.264538,0.0247456,0.107644,14,0.453006,0.197881
0.007116,0.478832,0.213906,23,0.489328,0.282988
0.001779,0.00540737,0.0331,15,0.321347,0.0478881
0.003558,0.0614063,0.048797,27,0.296674,0.0915155
0.153407,0.0519864,0.091462,24,0.432949,0.168911
0.234658,0.0336988,0.017653,8,0.424426,0.145451
0.153407,0.149803,0.092986,22,0.172428,0.186443
0.001779,0.0143891,0.054359,19,0.205362,0.060171
0.142943,0.127642,0.237057,0,0.503613,0.199523
0.208855,0.101325,0.051899,18,0.422515,0.18453
0.001779,0.0729262,0.033397,9,0.40346,0.062436
0.012453,0.0154468,0.042033,8,0.386336,0.049358
0.309366,0.152811,0.030058,7,0.37218,0.216308
0.154391,0.128261,0.23434,0,0.366596,0.198209
0.001779,0.12316,0.037042,18,0.359884,0.0933952
0.145962,0.133554,0.059741,11,0.388384,0.156505
0,0.119209,0.048539,2,0.267477,0.0639105
0.142943,0.150023,0.242483,8,0.515248,0.222764
0.003558,0.248059,0.256661,21,0.313876,0.212094
0.204895,0.0219894,0.081069,13,0.47516,0.161063
0.234933,0.0513047,0.077056,10,0.489764,0.177548
0.003558,0.0269378,0.100942,18,0.384648,0.0864106
0,0.0515377,0.049548,21,0.140244,0.0703534
0.191132,0.0497255,0.025853,23,0.392187,0.158899
0.003558,0.302858,0.085422,13,0.290373,0.156316
0.183773,0.176785,0.029063,4,0.51737,0.169467
0,0.0500485,0.315323,24,0.414831,0.17693
0.21209,0.232888,0.08957,12,0.445368,0.231178
0.237978,0.0988502,0.035483,4,0.39581,0.165618
0.142943,0.191884,0.045865,13,0.284263,0.168193
0.258264,0.238774,0.080014,17,0.411732,0.257213
0.242842,0.209116,0.025448,11,0.362732,0.210085
0.22915,0.0179615,0.067357,12,0.438358,0.162474
0.279275,0.364502,0.146412,20,0.311292,0.330079
0.153617,0.0432334,0.253276,14,0.381143,0.202066
0.117075,0.0652833,0.220034,23,0.448357,0.200038
0.208837,0.0600432,0.065926,25,0.379201,0.186505
0.177323,0.137666,0.019433,18,0.388258,0.169831
0.026686,0.029933,0.043844,11,0.262904,0.0609422
0.010674,0.0950722,0.047953,10,0.0583583,0.0659858
0.01957,0.0947074,0.041944,8,0.472223,0.081121
0.198229,0.0186807,0.026787,12,0.403661,0.133939
0.163826,0.27946,0.068468,2,0.3564,0.196812
0.003558,0.131558,0.28061,16,0.389811,0.177715
0.250668,0.173285,0.02684,16,0.45295,0.214898
0,0.0584956,0.049082,15,0.215356,0.0651129
0.153407,0.0455953,0.048968,30,0.242434,0.154971
0.21433,0.199697,0.062729,10,0.339876,0.204701
0.001779,0.131571,0.0518,12,0.388766,0.0919268
0.180426,0.239022,0.104929,21,0.319404,0.234933
0.142943,0.214889,0.100109,22,0.460421,0.21672
0,0.00718114,0.032243,16,0.387479,0.0518029
0.188978,0.230382,0.154791,8,0.337559,0.231244
0.153407,0.133924,0.196975,6,0.489221,0.202181
0.001779,0.0312615,0.042988,21,0.205402,0.065105
0.003558,0.0171036,0.079156,14,0.346564,0.0673981
0.117075,0.0332251,0.111282,3,0.400011,0.116263
0.003558,0.0488067,0.301869,10,0.398159,0.148662
0.001779,0.114449,0.035109,15,0.373607,0.0853504
0.154391,0.117226,0.303171,15,0.392922,0.245145
0.154391,0.0480283,0.026645,13,0.260774,0.11997
0.14135,0.283276,0.162947,16,0.425372,0.247412
0.451211,0.100781,0.052754,13,0.363448,0.279476
0,0.0520585,0.062989,26,0.309224,0.0906194
0.246203,0.334357,0.047768,14,0.43908,0.267251
0.001779,0.0105628,0.108778,9,0.419574,0.0689974
0.198219,0.1174,0.040373,16,0.376628,0.175738
0.306814,0.218485,0.055241,23,0.329421,0.27052
0,0.0476775,0.039504,33,0.25385,0.0910365
0.003558,0.035266,0.101261,24,0.433483,0.101509
0.001779,0.063698,0.061246,4,0.38538,0.0596413
0.001779,0.0617031,0.101834,7,0.102014,0.0664845
0.213998,0.0371032,0.038546,10,0.365407,0.145683
0.001779,0.120979,0.04254,14,0.340347,0.0868797
0.160089,0.244633,0.333134,16,0.320879,0.297129
0.447152,0.21082,0.032667,14,0.393628,0.308769
0.143728,0.157154,0.073132,3,0.516169,0.159
0,0.0873196,0.019861,12,0.290663,0.0621935
0.347504,0.190749,0.058958,13,0.369779,0.265138
0.236954,0.125063,0.303549,16,0.416134,0.286499
0.124085,0.113949,0.11325,16,0.407667,0.168391
0,0.0554034,0.201625,17,0.24657,0.120902
0.208855,0.375821,0.037544,13,0.209266,0.249532
0.001779,0.126058,0.195456,10,0.334607,0.133533
0.283342,0.0184043,0.067641,9,0.334767,0.176984
0.160089,0.333508,0.067609,18,0.333771,0.238747
0.014232,0.0142631,0.109696,17,0.385424,0.0883387
0.026686,0.0635098,0.037342,8,0.289681,0.065307
0,0.176879,0.198584,6,0.435366,0.147175
0.078278,0.157097,0.023939,9,0.252901,0.113232
0.110431,0.199572,0.113782,10,0.428748,0.18032
0.003558,0.257019,0.55601,25,0.324756,0.324425
0.007116,0.0228837,0.143937,13,0.369098,0.092085
0.001779,0.0958991,0.020484,8,0.172591,0.0541951
0.266405,0.011018,0.066266,14,0.384545,0.177426
0.172704,0.306666,0.103852,13,0.399919,0.242163
0.001779,0.143608,0.103709,26,0.284692,0.133379
0.005337,0.0372196,0.078963,8,0.483455,0.0697264
0.142943,0.173092,0.329861,22,0.201556,0.271282
0.183133,0.123164,0.053393,16,0.441094,0.17805
0.003558,0.02103,0.110826,12,0.340265,0.0757437
0.177319,0.123492,0.07558,16,0.427996,0.182651
0.28853,0.221869,0.179997,11,0.488068,0.291934
0.231889,0.0518884,0.029032,30,0.322442,0.18771
0.153407,0.0805153,0.045831,6,0.301478,0.125988
0.234658,0.11473,0.073471,6,0.402939,0.185916
0.153407,0.0104325,0.059019,14,0.304423,0.122145
0.001779,0.138171,0.027658,12,0.361586,0.0846789
0.198396,0.042302,0.099111,11,0.428824,0.165495
0.163826,0.163979,0.014163,21,0.408973,0.176519
0.005337,0.0415149,0.05078,22,0.472253,0.0851765
0.001779,0.0684821,0.090777,5,0.258774,0.0678033
0.208855,0.00824754,0.07,7,0.322084,0.138058
0.243562,0.275694,0.044192,11,0.427178,0.240576
0,0.0116878,0.136934,10,0.157647,0.0692357
0.142943,0.152514,0.149414,8,0.47201,0.190038
0.001779,0.0204649,0.030851,20,0.231447,0.0568692
0,0.0916866,0.021754,9,0.281918,0.0586939
0.153407,0.0412036,0.036354,13,0.360664,0.124755
0.231889,0.220133,0.066778,10,0.357342,0.220958
0.138995,0.0635867,0.121029,29,0.426526,0.184756
0,0.0435801,0.087173,4,0.129759,0.0509007
0.003558,0.321589,0.270744,9,0.528352,0.228297
0.003558,0.23012,0.044569,17,0.220761,0.123331
0.128151,0.247622,0.164571,11,0.440131,0.222846
0.007116,0.0845828,0.132447,5,0.398139,0.0951479
0.007116,0.0319214,0.155149,18,0.278455,0.103716
0.017791,0.0516526,0.159048,32,0.424927,0.146106
0.218554,0.0802507,0.088672,18,0.533048,0.199122
0.142943,0.0307095,0.034459,15,0.311522,0.117652
0.001779,0.123734,0.213661,10,0.409789,0.14207
0,0.0675914,0.042688,26,0.271359,0.0870849
0.21433,0.135368,0.073262,3,0.311522,0.174621
0.083359,0.0195379,0.024681,11,0.364152,0.0799819
0.287162,0.140445,0.072126,16,0.431233,0.234971
0.001779,0.0726932,0.242937,23,0.403409,0.158013
0.208012,0.0342658,0.052831,29,0.478421,0.184432
0.153407,0.122713,0.050464,13,0.314217,0.153575
0.24141,0.0452014,0.102427,25,0.433919,0.210702
0.242842,0.045172,0.010962,21,0.386777,0.171286
0.200966,0.224232,0.162492,12,0.439792,0.248222
0,0.0429823,0.073778,3,0.466734,0.0581478
0.003558,0.318179,0.110836,18,0.448038,0.184909
0.128685,0.227047,0.076172,13,0.368002,0.186891
0.21433,0.140667,0.059781,21,0.361401,0.204798
0.170656,0.0334843,0.042845,21,0.216978,0.14
0.17057,0.0442749,0.063156,30,0.447173,0.175233
0.163826,0.127171,0.053656,11,0.549318,0.166762
0.095685,0.0653727,0.019349,17,0.373188,0.108832
0.142943,0.191406,0.083417,10,0.402586,0.1805
0.081755,0.170427,0.181821,8,0.507444,0.181504
0.231122,0.174586,0.092403,25,0.395673,0.24234
0.001779,0.153236,0.04069,6,0.222595,0.0778944
0.042697,0.0183408,0.059168,15,0.371881,0.0808246
0.106322,0.233415,0.127269,10,0.458056,0.195074
0.153407,0.161895,0.137825,32,0.511976,0.236678
0,0.139065,0.023259,10,0.177614,0.0717362
0.239837,0.0158546,0.087465,10,0.433589,0.169688
0.16672,0.253858,0.263703,18,0.426704,0.28703
0,0.100473,0.052033,13,0.283859,0.0787983
0.208904,0.0983144,0.083186,10,0.486323,0.183066
0.296894,0.170748,0.040205,27,0.323194,0.252537
0.27433,0.328374,0.282223,9,0.550075,0.353528
0.152362,0.0843417,0.090815,8,0.509469,0.154024
0.001779,0.116752,0.115033,15,0.502835,0.118619
0.008895,0.033272,0.246704,9,0.459607,0.128013
0.30601,0.104481,0.046101,20,0.396695,0.228391
0.01957,0.130097,0.256458,12,0.432531,0.170843
0.199485,0.119298,0.134744,4,0.495971,0.193251
0.200351,0.233988,0.275914,9,0.4443,0.28476
0.117075,0.0842711,0.051869,8,0.400694,0.120867
0.153407,0.0451365,0.21771,3,0.323476,0.169112
0.003558,0.052706,0.009492,8,0.39963,0.0467502
0,0.0150675,0.012789,14,0.321924,0.0415482
0.001779,0.036544,0.138264,5,0.513634,0.0842445
0.153407,0.034373,0.248173,12,0.180647,0.185796
0.176933,0.114687,0.076014,6,0.422408,0.162349
0.007116,0.0891204,0.026537,5,0.257503,0.0547215
0.31976,0.0494694,0.029191,15,0.392866,0.202364
0,0.0644341,0.17224,25,0.438417,0.135368
0.315342,0.0466739,0.099577,24,0.268899,0.23404
0.001779,0.0335526,0.024733,12,0.185292,0.0432547
0.219062,0.0618588,0.077902,18,0.333469,0.181692
0.153407,0.152897,0.251409,8,0.557764,0.233027
0.314924,0.378656,0.284743,19,0.419776,0.400042
0.263208,0.230195,0.180727,17,0.386004,0.289962
0.153407,0.244863,0.296313,12,0.439872,0.279667
0.21433,0.226647,0.112407,12,0.477848,0.239289
0.296894,0.170916,0.202865,30,0.500861,0.320508
0.142943,0.0420781,0.153755,14,0.367782,0.162535
0.017791,0.0545431,0.031976,26,0.346571,0.0901203
0,0.112333,0.039391,23,0.204214,0.0922631
0,0.0304222,0.028806,8,0.305915,0.0408863
0.005337,0.0283851,0.113096,14,0.213453,0.0779153
0.007116,0.367584,0.221798,12,0.346788,0.225542
0.001779,0.0143369,0.103065,11,0.407254,0.0711964
0.125971,0.314288,0.152266,13,0.447598,0.242633
0,0.042218,0.241712,14,0.348656,0.129373
0.235846,0.0784909,0.040197,18,0.400174,0.184162
0.242842,0.0127275,0.081316,14,0.341391,0.171054
0.001779,0.0411896,0.033384,35,0.383414,0.0963953
0.126178,0.0728436,0.059982,11,0.299484,0.125032
0.240387,0.0171923,0.055482,6,0.345328,0.148941
0.21433,0.424179,0.147527,4,0.397918,0.296974
0.001779,0.0332372,0.26346,14,0.436509,0.138298
0.205204,0.0293287,0.07127,3,0.375902,0.138886
0.003558,0.0166532,0.301869,16,0.398159,0.148799
0.001779,0.0558509,0.081735,25,0.449298,0.102981
0.211018,0.0135638,0.067353,15,0.144663,0.146362
0.001779,0.109314,0.14573,17,0.414806,0.126593
0.169455,0.0120958,0.069186,15,0.446612,0.140672
0,0.060816,0.069811,5,0.329389,0.0603146
0.153407,0.0218807,0.139898,7,0.476001,0.148292
0.042697,0.0425486,0.054497,26,0.376923,0.106109
0.242842,0.0625374,0.110399,23,0.457046,0.217047
0.003558,0.247224,0.121161,18,0.374274,0.162881
0.001779,0.0606092,0.242937,0,0.403409,0.114486
0,0.155218,0.063736,11,0.373036,0.100369
0.270357,0.176221,0.056831,3,0.410541,0.210503
0.309416,0.0585486,0.062107,30,0.384617,0.237509
0.156965,0.117186,0.18259,18,0.452554,0.212721
0.208837,0.136054,0.101478,1,0.353112,0.180311
0.229698,0.15784,0.160626,9,0.50431,0.236493
0.418077,0.00224165,0.040615,3,0.483064,0.21717
0.203688,0.0267724,0.11053,18,0.303458,0.173738
0,0.0746573,0.028501,14,0.444423,0.0708357
0.010674,0.0209741,0.264809,17,0.536119,0.147983
0.231889,0.0182729,0.109376,7,0.343714,0.165621
0.142943,0.0588222,0.043863,24,0.235972,0.142244
0.143728,0.138112,0.039314,8,0.415635,0.145941
0.296894,0.0266243,0.045643,16,0.295624,0.188494
0.142943,0.126542,0.113233,13,0.338982,0.172647
0.27806,0.115416,0.055859,11,0.460531,0.210058
0.001779,0.0168094,0.055114,22,0.350263,0.0722796
0.192015,0.241701,0.116096,13,0.407164,0.234429
0.248188,0.126838,0.069939,8,0.365357,0.196388
0.223128,0.26197,0.09912,19,0.460458,0.261192
0,0.0301968,0.058105,14,0.415703,0.0656392
0,0.18691,0.034067,1,0.294592,0.0798635
0.245354,0.473021,0.144374,20,0.447931,0.354616
0.242842,0.107302,0.157156,9,0.457808,0.223097
0,0.0509973,0.034736,19,0.358896,0.0705876
0.003558,0.318351,0.052675,7,0.280463,0.139309
0.276542,0.0157231,0.076396,16,0.330736,0.188064
0.153407,0.0494231,0.026634,7,0.284193,0.11058
0.142943,0.0118059,0.066145,15,0.450392,0.128116
0.190389,0.235684,0.238209,10,0.38447,0.26737
0.156965,0.2842,0.35675,3,0.613195,0.305875
0.008895,0.0434649,0.040492,20,0.250555,0.0713538
0.117075,0.0626006,0.335066,24,0.442673,0.239928
0.193856,0.23012,0.026994,12,0.460571,0.201602
0.001779,0.0396021,0.152187,11,0.418394,0.0964387
0,0.042386,0.069618,25,0.431504,0.0930657
0.149317,0.0529124,0.068426,24,0.37569,0.157225
0.298129,0.0474774,0.023071,9,0.415706,0.180772
0,0.0817927,0.09452,6,0.357751,0.0782919
0.177319,0.13655,0.285644,15,0.47196,0.25854
0.103095,0.0627296,0.042803,31,0.407626,0.144793
0.14144,0.191109,0.077257,0,0.44144,0.161975
0.001779,0.145301,0.145707,13,0.466002,0.133204
0.142943,0.0883491,0.039346,10,0.299695,0.128524
0.163826,0.0608992,0.213627,11,0.540378,0.199923
0,0.0910939,0.047209,8,0.34448,0.068015
0.13741,0.184431,0.085652,15,0.40062,0.185177
0.231889,0.137858,0.212744,15,0.465814,0.257668
0.195776,0.0855426,0.168538,8,0.457824,0.197783
0.153407,0.129557,0.248173,12,0.180647,0.21604
0.142943,0.351524,0.145451,13,0.480214,0.260882
0.081755,0.117168,0.031769,8,0.506919,0.113362
0.001779,0.00813719,0.024754,11,0.347498,0.0400713
0.007116,0.159821,0.191512,3,0.450319,0.137883
0.001779,0.147567,0.032661,11,0.414481,0.0898016
0.270357,0.356412,0.166596,11,0.324233,0.315497
0.001779,0.161909,0.20446,10,0.457552,0.153007
0.153617,0.0646351,0.254307,5,0.359219,0.192794
0.008895,0.0221296,0.045357,13,0.412577,0.0607587
0.299432,0.224968,0.106512,13,0.174877,0.263295
0.275957,0.114811,0.053203,23,0.318202,0.222947
0.234658,0.12939,0.257518,18,0.519217,0.278817
0,0.02526,0.021501,11,0.270462,0.0404854
0.199477,0.114149,0.043762,2,0.55709,0.159608
0.231749,0.311121,0.060751,4,0.322737,0.235987
0.003558,0.112035,0.036709,23,0.388623,0.100323
0,0.048088,0.248744,30,0.270462,0.15806
0.123425,0.28042,0.144913,27,0.423873,0.251442
0,0.207023,0.316278,11,0.407461,0.204401
0.23277,0.234252,0.150007,15,0.417819,0.265319
0.135208,0.0573013,0.030658,23,0.177614,0.129773
0.142943,0.23659,0.263471,14,0.347208,0.260937
0.17524,0.0143099,0.080026,12,0.315069,0.137064
0.142943,0.0441352,0.136219,28,0.467526,0.185428
0.230132,0.223004,0.083505,11,0.385291,0.229675
0.196686,0.137559,0.074129,9,0.391886,0.181535
0.241149,0.0695602,0.041914,12,0.299179,0.169757
0.193973,0.257362,0.184386,21,0.428815,0.278248
0.083359,0.041138,0.069686,12,0.387636,0.104884
0.005337,0.166176,0.3114,7,0.372672,0.183769
0.229326,0.260879,0.318731,11,0.448839,0.324206
0.001779,0.159958,0.258846,27,0.264182,0.192397
